"code.target","code.source","Relationship","adjustment","group.id"
72118,7121,"n:1","1976 to 1962",157
72119,7121,"n:1","1976 to 1962",157
72121,7122,"n:1","1976 to 1962",158
72122,7122,"n:1","1976 to 1962",158
72123,7122,"n:1","1976 to 1962",158
72124,7122,"n:1","1976 to 1962",158
72129,7122,"n:1","1976 to 1962",158
72131,71239,"n:1","1976 to 1962",159
72138,71239,"n:1","1976 to 1962",159
72139,71239,"n:1","1976 to 1962",159
72191,71291,"n:1","1976 to 1962",160
72197,71299,"n:1","1976 to 1962",161
72198,71291,"n:1","1976 to 1962",160
72199,71299,"n:1","1976 to 1962",161
72341,71842,"n:1","1976 to 1962",163
72342,71842,"n:1","1976 to 1962",163
72343,71842,"n:1","1976 to 1962",163
72344,71842,"n:1","1976 to 1962",163
72345,71842,"n:1","1976 to 1962",163
72346,71842,"n:1","1976 to 1962",163
72348,7198,"n:1","1976 to 1962",164
72431,7173,"n:1","1976 to 1962",165
72439,7173,"n:1","1976 to 1962",165
72441,71711,"n:1","1976 to 1962",166
72442,71711,"n:1","1976 to 1962",166
72443,71711,"n:1","1976 to 1962",166
72449,71713,"n:1","1976 to 1962",167
72451,71712,"n:1","1976 to 1962",168
72452,71712,"n:1","1976 to 1962",168
72453,71712,"n:1","1976 to 1962",168
72454,71714,"1:1","1976 to 1962",NA
72461,71713,"n:1","1976 to 1962",167
72469,71713,"n:1","1976 to 1962",167
72471,71715,"n:1","1976 to 1962",169
72472,71715,"n:1","1976 to 1962",169
72473,71715,"n:1","1976 to 1962",169
72474,71715,"n:1","1976 to 1962",169
72479,71715,"n:1","1976 to 1962",169
72511,71811,"n:1","1976 to 1962",170
72512,71811,"n:1","1976 to 1962",170
72591,71811,"n:1","1976 to 1962",170
72599,71812,"n:1","1976 to 1962",171
72631,71822,"n:1","1976 to 1962",172
72632,71822,"n:1","1976 to 1962",172
72641,71829,"n:1","1976 to 1962",173
72642,71829,"n:1","1976 to 1962",173
72671,71829,"n:1","1976 to 1962",173
72672,71829,"n:1","1976 to 1962",173
72681,71821,"n:1","1976 to 1962",174
72689,71821,"n:1","1976 to 1962",174
72691,71822,"n:1","1976 to 1962",172
72699,71829,"n:1","1976 to 1962",173
72711,71831,"n:1","1976 to 1962",175
72719,71831,"n:1","1976 to 1962",175
72721,7198,"n:1","1976 to 1962",164
72722,71839,"n:1","1976 to 1962",176
72729,71839,"n:1","1976 to 1962",176
72811,71951,"1:1","1976 to 1962",NA
72812,71952,"1:1","1976 to 1962",NA
72819,71954,"n:1","1976 to 1962",177
72831,71851,"n:1","1976 to 1962",178
72832,71851,"n:1","1976 to 1962",178
72833,71851,"n:1","1976 to 1962",178
72834,71851,"n:1","1976 to 1962",178
72839,71851,"n:1","1976 to 1962",178
72841,71852,"1:1","1976 to 1962",NA
72842,7198,"n:1","1976 to 1962",164
72843,7198,"n:1","1976 to 1962",164
72844,7198,"n:1","1976 to 1962",164
72845,7198,"n:1","1976 to 1962",164
72848,7198,"n:1","1976 to 1962",164
72849,7198,"n:1","1976 to 1962",164
73611,7151,"n:1","1976 to 1962",179
73612,7151,"n:1","1976 to 1962",179
73613,7151,"n:1","1976 to 1962",179
73614,7151,"n:1","1976 to 1962",179
73615,7151,"n:1","1976 to 1962",179
73616,7151,"n:1","1976 to 1962",179
73617,7151,"n:1","1976 to 1962",179
73618,7151,"n:1","1976 to 1962",179
73619,7151,"n:1","1976 to 1962",179
73621,7151,"n:1","1976 to 1962",179
73622,7151,"n:1","1976 to 1962",179
73623,7151,"n:1","1976 to 1962",179
73628,7151,"n:1","1976 to 1962",179
73711,71521,"n:1","1976 to 1962",180
73719,71521,"n:1","1976 to 1962",180
73721,71522,"n:1","1976 to 1962",181
73729,71522,"n:1","1976 to 1962",181
73731,71523,"1:1","1976 to 1962",NA
73732,72992,"n:1","1976 to 1962",182
74131,72992,"n:1","1976 to 1962",182
74132,71914,"1:1","1976 to 1962",NA
74141,71915,"n:1","1976 to 1962",183
74149,71915,"n:1","1976 to 1962",183
74281,71921,"n:1","1976 to 1962",184
74288,71921,"n:1","1976 to 1962",184
74411,71932,"n:1","1976 to 1962",187
74419,71932,"n:1","1976 to 1962",187
74421,71931,"n:1","1976 to 1962",188
74422,71931,"n:1","1976 to 1962",188
74423,71931,"n:1","1976 to 1962",188
74424,71931,"n:1","1976 to 1962",188
74425,71931,"n:1","1976 to 1962",188
74428,71931,"n:1","1976 to 1962",188
74511,71953,"n:1","1976 to 1962",189
74519,71953,"n:1","1976 to 1962",189
74521,71961,"1:1","1976 to 1962",NA
74522,71962,"n:1","1976 to 1962",190
74523,71962,"n:1","1976 to 1962",190
74524,71965,"1:1","1976 to 1962",NA
74525,71963,"n:1","1976 to 1962",191
74526,71963,"n:1","1976 to 1962",191
74527,71964,"1:1","1976 to 1962",NA
74991,71991,"1:1","1976 to 1962",NA
74992,71994,"1:1","1976 to 1962",NA
74999,71999,"1:1","1976 to 1962",NA
75111,7141,"n:1","1976 to 1962",192
75112,7141,"n:1","1976 to 1962",192
75118,7141,"n:1","1976 to 1962",192
75121,7142,"n:n","1976 to 1962",23
75121,7143,"n:n","1976 to 1962",23
75122,7142,"n:n","1976 to 1962",23
75122,7143,"n:n","1976 to 1962",23
75123,7142,"n:n","1976 to 1962",23
75123,7143,"n:n","1976 to 1962",23
75128,7142,"n:n","1976 to 1962",23
75128,7143,"n:n","1976 to 1962",23
75181,71491,"n:1","1976 to 1962",193
75182,86169,"n:1","1976 to 1962",194
75188,71491,"n:1","1976 to 1962",193
75911,71492,"n:1","1976 to 1962",195
75915,71492,"n:1","1976 to 1962",195
75919,86169,"n:1","1976 to 1962",194
76311,89111,"n:1","1976 to 1962",197
76318,89111,"n:1","1976 to 1962",197
76381,89111,"n:1","1976 to 1962",197
76388,89111,"n:1","1976 to 1962",197
76481,7242,"n:1","1976 to 1962",196
76482,7241,"n:1","1976 to 1962",196
76483,7242,"n:1","1976 to 1962",196
76491,72491,"n:1","1976 to 1962",196
76492,72492,"n:1","1976 to 1962",196
76493,7241,"n:n","1976 to 1962",196
76493,7242,"n:n","1976 to 1962",196
76493,72491,"n:n","1976 to 1962",196
76493,72492,"n:n","1976 to 1962",196
76493,72499,"1:n","1976 to 1962",196
76499,89112,"1:1","1976 to 1962",NA
77111,7221,"n:1","1976 to 1962",154
77118,7221,"n:1","1976 to 1962",154
77121,7221,"n:1","1976 to 1962",154
77122,7221,"n:1","1976 to 1962",154
77129,7221,"n:1","1976 to 1962",154
77321,72323,"1:1","1976 to 1962",NA
77322,72321,"n:1","1976 to 1962",198
77323,72321,"n:1","1976 to 1962",198
77324,72321,"n:1","1976 to 1962",198
77325,72322,"n:1","1976 to 1962",199
77326,72322,"n:1","1976 to 1962",199
77327,72322,"n:1","1976 to 1962",199
77511,72502,"1:1","1976 to 1962",NA
77512,71715,"n:1","1976 to 1962",169
77521,72501,"n:1","1976 to 1962",200
77522,72501,"n:1","1976 to 1962",200
77571,72503,"n:1","1976 to 1962",201
77572,72503,"n:1","1976 to 1962",201
77573,72503,"n:1","1976 to 1962",201
77578,72503,"n:1","1976 to 1962",201
77579,72503,"n:1","1976 to 1962",201
77581,72505,"n:1","1976 to 1962",202
77582,72505,"n:1","1976 to 1962",202
77583,72505,"n:1","1976 to 1962",202
77584,72505,"n:1","1976 to 1962",202
77585,65661,"n:n","1976 to 1962",117
77585,65662,"n:n","1976 to 1962",117
77585,65669,"n:n","1976 to 1962",117
77586,72505,"n:1","1976 to 1962",202
77587,72505,"n:1","1976 to 1962",202
77589,72505,"n:1","1976 to 1962",202
77681,7293,"n:1","1976 to 1962",203
77689,7293,"n:1","1976 to 1962",203
77811,72911,"1:1","1976 to 1962",NA
77812,72912,"n:1","1976 to 1962",204
77819,72912,"n:1","1976 to 1962",204
77821,7292,"n:1","1976 to 1962",205
77822,7292,"n:1","1976 to 1962",205
77824,7292,"n:1","1976 to 1962",205
77829,7292,"n:1","1976 to 1962",205
77831,72941,"1:1","1976 to 1962",NA
77832,72942,"1:1","1976 to 1962",NA
77881,72991,"1:1","1976 to 1962",NA
77882,72993,"1:1","1976 to 1962",NA
77883,72994,"1:1","1976 to 1962",NA
77884,72995,"1:1","1976 to 1962",NA
77885,7297,"1:1","1976 to 1962",NA
77886,72999,"1:1","1976 to 1962",NA
77887,72996,"1:1","1976 to 1962",NA
77889,72998,"1:1","1976 to 1962",NA
78531,7334,"1:n","1976 to 1962",207
78531,8941,"n:n","1976 to 1962",207
78539,8941,"n:n","1976 to 1962",207
78539,73292,"1:n","1976 to 1962",207
78539,73312,"1:n","1976 to 1962",207
78611,7333,"n:1","1976 to 1962",208
78612,7333,"n:1","1976 to 1962",208
78613,73163,"1:1","1976 to 1962",NA
78681,7333,"n:1","1976 to 1962",208
78689,7333,"n:1","1976 to 1962",208
79151,73161,"1:1","1976 to 1962",NA
79152,73162,"1:1","1976 to 1962",NA
79191,71966,"1:1","1976 to 1962",NA
79199,7317,"1:1","1976 to 1962",NA
79281,7341,"n:1","1976 to 1962",209
79282,73491,"1:1","1976 to 1962",NA
79283,89999,"1:1","1976 to 1962",NA
79321,7353,"n:1","1976 to 1962",210
79322,7353,"n:1","1976 to 1962",210
79323,7353,"n:1","1976 to 1962",210
79324,7353,"n:1","1976 to 1962",210
79328,7353,"n:1","1976 to 1962",210
79381,73591,"1:1","1976 to 1962",NA
79382,73592,"1:1","1976 to 1962",NA
79383,73593,"1:1","1976 to 1962",NA
81241,81241,"1:1","1976 to 1962",NA
81242,81242,"1:1","1976 to 1962",NA
81243,81243,"1:1","1976 to 1962",NA
82111,82101,"n:1","1976 to 1962",211
82119,82101,"n:1","1976 to 1962",211
82121,82102,"1:1","1976 to 1962",NA
82122,82103,"1:1","1976 to 1962",NA
82191,82109,"n:1","1976 to 1962",212
82192,82109,"n:1","1976 to 1962",212
82199,82109,"n:1","1976 to 1962",212
83101,8310,"n:1","1976 to 1962",213
83102,8310,"n:1","1976 to 1962",213
83103,8310,"n:1","1976 to 1962",213
83109,8310,"n:1","1976 to 1962",213
84211,84111,"n:1","1976 to 1962",214
84219,84111,"n:1","1976 to 1962",214
84221,84111,"n:1","1976 to 1962",214
84222,84111,"n:1","1976 to 1962",214
84223,84111,"n:1","1976 to 1962",214
84229,84111,"n:1","1976 to 1962",214
84231,84111,"n:1","1976 to 1962",214
84232,84111,"n:1","1976 to 1962",214
84233,84111,"n:1","1976 to 1962",214
84239,84111,"n:1","1976 to 1962",214
84241,84111,"n:1","1976 to 1962",214
84242,84111,"n:1","1976 to 1962",214
84243,84111,"n:1","1976 to 1962",214
84249,84111,"n:1","1976 to 1962",214
84291,84111,"n:1","1976 to 1962",214
84292,84111,"n:1","1976 to 1962",214
84293,84111,"n:1","1976 to 1962",214
84294,84111,"n:1","1976 to 1962",214
84299,84111,"n:1","1976 to 1962",214
84311,84112,"n:1","1976 to 1962",215
84312,84112,"n:1","1976 to 1962",215
84313,84112,"n:1","1976 to 1962",215
84319,84112,"n:1","1976 to 1962",215
84321,84112,"n:1","1976 to 1962",215
84322,84112,"n:1","1976 to 1962",215
84323,84112,"n:1","1976 to 1962",215
84329,84112,"n:1","1976 to 1962",215
84331,84112,"n:1","1976 to 1962",215
84332,84112,"n:1","1976 to 1962",215
84333,84112,"n:1","1976 to 1962",215
84339,84112,"n:1","1976 to 1962",215
84341,84112,"n:1","1976 to 1962",215
84342,84112,"n:1","1976 to 1962",215
84343,84112,"n:1","1976 to 1962",215
84349,84112,"n:1","1976 to 1962",215
84351,84112,"n:1","1976 to 1962",215
84352,84112,"n:1","1976 to 1962",215
84359,84112,"n:1","1976 to 1962",215
84391,84112,"n:1","1976 to 1962",215
84392,84112,"n:1","1976 to 1962",215
84393,84112,"n:1","1976 to 1962",215
84394,84112,"n:1","1976 to 1962",215
84399,84112,"n:1","1976 to 1962",215
84411,84113,"n:1","1976 to 1962",216
84412,84113,"n:1","1976 to 1962",216
84419,84113,"n:1","1976 to 1962",216
84421,84113,"n:1","1976 to 1962",216
84422,84113,"n:1","1976 to 1962",216
84429,84113,"n:1","1976 to 1962",216
84431,84114,"n:1","1976 to 1962",217
84432,84114,"n:1","1976 to 1962",217
84439,84114,"n:1","1976 to 1962",217
84511,84144,"n:1","1976 to 1962",119
84512,84144,"n:1","1976 to 1962",119
84513,84144,"n:1","1976 to 1962",119
84514,84144,"n:1","1976 to 1962",119
84519,84144,"n:1","1976 to 1962",119
84521,84144,"n:1","1976 to 1962",119
84522,84144,"n:1","1976 to 1962",119
84523,84144,"n:1","1976 to 1962",119
84524,84144,"n:1","1976 to 1962",119
84529,84144,"n:1","1976 to 1962",119
84591,84144,"n:1","1976 to 1962",119
84592,84144,"n:1","1976 to 1962",119
84593,84144,"n:1","1976 to 1962",119
84594,84144,"n:1","1976 to 1962",119
84599,84144,"n:1","1976 to 1962",119
84611,84143,"n:1","1976 to 1962",218
84619,84143,"n:1","1976 to 1962",218
84621,84143,"n:1","1976 to 1962",218
84629,84143,"n:1","1976 to 1962",218
84631,84143,"n:1","1976 to 1962",218
84632,84143,"n:1","1976 to 1962",218
84633,84143,"n:1","1976 to 1962",218
84634,84143,"n:1","1976 to 1962",218
84641,84143,"n:1","1976 to 1962",218
84649,84143,"n:1","1976 to 1962",218
84651,84125,"n:1","1976 to 1962",219
84652,84125,"n:1","1976 to 1962",219
84711,84121,"1:1","1976 to 1962",NA
84712,84122,"1:1","1976 to 1962",NA
84713,84123,"1:1","1976 to 1962",NA
84714,84126,"1:1","1976 to 1962",NA
84719,84124,"1:n","1976 to 1962",NA
84719,84129,"1:n","1976 to 1962",NA
84721,84141,"1:1","1976 to 1962",NA
84722,84142,"1:1","1976 to 1962",NA
84723,84145,"n:1","1976 to 1962",114
84821,8930,"n:1","1976 to 1962",81
84822,8416,"1:1","1976 to 1962",NA
84831,84201,"1:1","1976 to 1962",NA
84832,84202,"1:1","1976 to 1962",NA
84841,84151,"1:1","1976 to 1962",NA
84842,84152,"1:1","1976 to 1962",NA
84843,84153,"1:1","1976 to 1962",NA
84848,84154,"1:1","1976 to 1962",NA
84849,84159,"1:1","1976 to 1962",NA
85101,85101,"1:1","1976 to 1962",NA
85102,85102,"1:1","1976 to 1962",NA
85103,85103,"1:1","1976 to 1962",NA
85104,85104,"1:1","1976 to 1962",NA
85105,85105,"1:1","1976 to 1962",NA
87101,86131,"1:1","1976 to 1962",NA
87102,86132,"1:1","1976 to 1962",NA
87103,86133,"1:1","1976 to 1962",NA
87104,86134,"1:1","1976 to 1962",NA
87109,86139,"1:1","1976 to 1962",NA
87201,86171,"n:1","1976 to 1962",220
87202,86171,"n:1","1976 to 1962",220
87203,86172,"1:1","1976 to 1962",NA
87411,86191,"n:1","1976 to 1962",221
87412,86191,"n:1","1976 to 1962",221
87421,86193,"n:1","1976 to 1962",222
87429,86193,"n:1","1976 to 1962",222
87451,86192,"1:1","1976 to 1962",NA
87452,86194,"1:1","1976 to 1962",NA
87453,86195,"1:1","1976 to 1962",NA
87454,86196,"1:1","1976 to 1962",NA
87481,72952,"n:1","1976 to 1962",223
87482,72952,"n:1","1976 to 1962",223
87483,72952,"n:1","1976 to 1962",223
87484,72952,"n:1","1976 to 1962",223
87489,72952,"n:1","1976 to 1962",223
88111,8614,"n:1","1976 to 1962",224
88112,8614,"n:1","1976 to 1962",224
88119,8614,"n:1","1976 to 1962",224
88121,8615,"n:1","1976 to 1962",225
88122,8615,"n:1","1976 to 1962",225
88129,8615,"n:1","1976 to 1962",225
88131,86161,"1:1","1976 to 1962",NA
88139,86169,"n:1","1976 to 1962",194
88221,86241,"1:1","1976 to 1962",NA
88222,86242,"1:1","1976 to 1962",NA
88223,86243,"1:1","1976 to 1962",NA
88224,86244,"1:1","1976 to 1962",NA
88225,86245,"1:1","1976 to 1962",NA
88411,86111,"1:1","1976 to 1962",NA
88412,86112,"1:1","1976 to 1962",NA
88421,86121,"1:1","1976 to 1962",NA
88422,86122,"1:1","1976 to 1962",NA
88511,86411,"1:1","1976 to 1962",NA
88512,86412,"1:1","1976 to 1962",NA
88513,86413,"1:1","1976 to 1962",NA
88514,86414,"1:1","1976 to 1962",NA
88521,86421,"1:1","1976 to 1962",NA
88522,86422,"1:1","1976 to 1962",NA
88523,86423,"1:1","1976 to 1962",NA
88524,86424,"1:1","1976 to 1962",NA
88525,86425,"1:1","1976 to 1962",NA
88526,86426,"1:1","1976 to 1962",NA
88529,86429,"1:1","1976 to 1962",NA
89211,89211,"1:1","1976 to 1962",NA
89212,89212,"1:1","1976 to 1962",NA
89213,89213,"1:1","1976 to 1962",NA
89241,89241,"1:1","1976 to 1962",NA
89242,89242,"1:1","1976 to 1962",NA
89281,89291,"1:1","1976 to 1962",NA
89282,89292,"1:1","1976 to 1962",NA
89283,89293,"1:1","1976 to 1962",NA
89284,89294,"1:1","1976 to 1962",NA
89285,8923,"1:1","1976 to 1962",NA
89286,89299,"n:1","1976 to 1962",226
89289,89299,"n:1","1976 to 1962",226
89391,5812,"n:1","1976 to 1962",81
89392,5812,"n:1","1976 to 1962",81
89393,5812,"n:n","1976 to 1962",81
89393,8930,"n:n","1976 to 1962",81
89394,5812,"n:n","1976 to 1962",81
89394,8930,"n:n","1976 to 1962",81
89399,5812,"n:n","1976 to 1962",81
89399,8930,"n:n","1976 to 1962",81
89421,89421,"1:1","1976 to 1962",NA
89422,89422,"1:1","1976 to 1962",NA
89423,89423,"1:1","1976 to 1962",NA
89424,89424,"1:1","1976 to 1962",NA
89425,89425,"1:1","1976 to 1962",NA
89461,89431,"1:1","1976 to 1962",NA
89462,89432,"1:1","1976 to 1962",NA
89463,5714,"1:1","1976 to 1962",NA
89471,89441,"1:1","1976 to 1962",NA
89472,89442,"1:1","1976 to 1962",NA
89473,8945,"1:1","1976 to 1962",NA
89511,89511,"1:1","1976 to 1962",NA
89512,89512,"1:1","1976 to 1962",NA
89521,89521,"1:1","1976 to 1962",NA
89522,89522,"1:1","1976 to 1962",NA
89523,89523,"1:1","1976 to 1962",NA
89591,89591,"1:1","1976 to 1962",NA
89592,89592,"1:1","1976 to 1962",NA
89593,89593,"1:1","1976 to 1962",NA
89594,89594,"1:1","1976 to 1962",NA
89595,89595,"1:1","1976 to 1962",NA
89601,89601,"1:1","1976 to 1962",NA
89602,89602,"1:1","1976 to 1962",NA
89603,89603,"1:1","1976 to 1962",NA
89604,89604,"1:1","1976 to 1962",NA
89605,89605,"1:1","1976 to 1962",NA
89606,89606,"1:1","1976 to 1962",NA
89731,89711,"1:1","1976 to 1962",NA
89732,89712,"1:1","1976 to 1962",NA
89733,89714,"1:1","1976 to 1962",NA
89811,89141,"1:1","1976 to 1962",NA
89819,89142,"1:1","1976 to 1962",NA
89821,89181,"1:1","1976 to 1962",NA
89822,89182,"1:1","1976 to 1962",NA
89823,89183,"1:1","1976 to 1962",NA
89824,89184,"1:1","1976 to 1962",NA
89825,89185,"1:1","1976 to 1962",NA
89829,89189,"1:1","1976 to 1962",NA
89831,8912,"n:1","1976 to 1962",227
89832,8912,"n:1","1976 to 1962",227
89911,89911,"1:n","1976 to 1962",NA
89911,89912,"1:n","1976 to 1962",NA
89911,89913,"1:n","1976 to 1962",NA
89911,89914,"1:n","1976 to 1962",NA
89911,89915,"1:n","1976 to 1962",NA
89919,89916,"1:n","1976 to 1962",NA
89919,89917,"1:n","1976 to 1962",NA
89919,89918,"1:n","1976 to 1962",NA
89931,89931,"1:1","1976 to 1962",NA
89932,89932,"1:1","1976 to 1962",NA
89934,89934,"1:1","1976 to 1962",NA
89935,89935,"1:1","1976 to 1962",NA
89939,59993,"1:n","1976 to 1962",NA
89939,89933,"1:n","1976 to 1962",NA
89941,89941,"1:1","1976 to 1962",NA
89942,89942,"1:1","1976 to 1962",NA
89949,89943,"1:1","1976 to 1962",NA
89961,89961,"1:1","1976 to 1962",NA
89962,89962,"1:1","1976 to 1962",NA
89971,89922,"1:1","1976 to 1962",NA
89972,89923,"1:n","1976 to 1962",NA
89972,89924,"1:n","1976 to 1962",NA
89972,89925,"1:n","1976 to 1962",NA
89981,89927,"1:1","1976 to 1962",NA
89982,89951,"1:1","1976 to 1962",NA
89983,89952,"1:1","1976 to 1962",NA
89984,89953,"1:1","1976 to 1962",NA
89985,89954,"1:1","1976 to 1962",NA
89986,89956,"1:1","1976 to 1962",NA
89987,89957,"1:1","1976 to 1962",NA
89991,89991,"1:1","1976 to 1962",NA
89992,89992,"1:1","1976 to 1962",NA
89993,89993,"1:1","1976 to 1962",NA
89994,89994,"1:1","1976 to 1962",NA
89995,89995,"1:1","1976 to 1962",NA
89997,89997,"1:1","1976 to 1962",NA
89998,89998,"1:1","1976 to 1962",NA
95101,95101,"1:1","1976 to 1962",NA
95102,95102,"1:1","1976 to 1962",NA
95104,95104,"1:1","1976 to 1962",NA
95105,95105,"1:1","1976 to 1962",NA
95106,95106,"1:1","1976 to 1962",NA
95109,89433,"1:n","1976 to 1962",NA
95109,95103,"1:n","1976 to 1962",NA
